ITEM: TIMESTEP
300000
ITEM: NUMBER OF ATOMS
3684
ITEM: BOX BOUNDS pp ff pp
0.0000000000000000e+00 2.8000000000000000e+01
-5.0000000000000000e+00 2.7000000000000000e+01
-1.0000000000000000e+00 1.0000000000000000e+00
ITEM: ATOMS id x y vx vy diameter 
1441 17.7254 8.87808 0.546022 -0.000361055 0.46 
1442 14.1885 11.0316 0.542421 -0.00908199 0.46 
1443 13.1613 21.8243 0.1856 -0.0267286 0.46 
1444 25.0135 2.04528 0.478788 0.02689 0.46 
1445 16.57 1.2916 0.311989 -0.0377819 0.46 
1446 24.8111 10.8415 0.566089 0.0126006 0.46 
1447 19.407 16.235 0.531811 -0.0357691 0.46 
1448 7.53393 11.756 0.537623 0.00939064 0.46 
1449 23.2788 11.0927 0.579899 0.0333257 0.46 
1450 1.17691 12.7027 0.580988 -0.00739872 0.46 
1451 13.1253 1.41363 0.499294 0.0625719 0.46 
1452 3.33866 3.53016 0.500871 0.0120393 0.46 
1453 15.539 4.26783 0.558679 -0.0131852 0.46 
1454 4.38709 19.9318 0.303694 0.0284213 0.46 
1455 5.82796 2.10406 0.510997 -0.0168582 0.46 
1456 17.6572 6.6203 0.547821 0.0140938 0.46 
1457 14.6338 8.01951 0.553573 -0.0120722 0.46 
1458 18.1118 13.9285 0.547734 -0.028316 0.46 
1459 20.2918 2.5156 0.479969 0.0405386 0.46 
1460 25.1375 10.5448 0.564924 0.0146322 0.46 
1461 9.36201 21.3776 0.376269 0.0432607 0.46 
1462 26.5263 21.4387 0.221976 0.00653889 0.46 
1463 7.28403 5.17863 0.52004 -0.028496 0.46 
1464 27.2066 16.4577 0.516513 0.0604838 0.46 
1465 11.406 13.9738 0.540183 0.00716048 0.46 
1466 26.4768 11.2876 0.558428 0.0278525 0.46 
1467 21.9615 5.14277 0.538105 0.00191475 0.46 
1468 27.2874 0.510772 0.355276 -0.0213773 0.46 
1469 20.0859 16.7951 0.5304 -0.0334838 0.46 
1470 22.281 1.71816 0.39071 -0.0222045 0.46 
1471 19.2163 0.567824 0.171956 0.0123773 0.46 
1472 12.5822 17.8738 0.522861 0.0166654 0.46 
1473 22.2661 12.0568 0.601026 0.0052732 0.46 
1474 3.55191 14.1921 0.53707 0.00995259 0.46 
1475 14.1052 16.0755 0.518161 0.012259 0.46 
1476 3.85684 13.3582 0.546518 0.015041 0.46 
1477 13.5509 6.06284 0.570534 -0.000812878 0.46 
1478 2.21865 1.41724 0.390873 0.0655991 0.46 
1479 4.59847 16.3324 0.520581 -0.00983125 0.46 
1480 11.4713 8.16546 0.547082 -0.0166247 0.46 
1481 9.35398 2.97596 0.53072 -0.0435828 0.46 
1482 16.1806 9.21633 0.545852 -0.00887016 0.46 
1483 19.3396 1.77358 0.442632 0.0295113 0.46 
1484 15.3005 9.93558 0.544528 -0.0104308 0.46 
1485 6.24337 9.1333 0.544873 0.0128774 0.46 
1486 0.862942 14.2885 0.535166 0.0159874 0.46 
1487 25.4824 8.23539 0.543196 0.0163164 0.46 
1488 11.4652 14.7109 0.526582 0.0101643 0.46 
1489 7.33625 8.45805 0.541369 -0.00491238 0.46 
1490 27.9057 19.8862 0.423166 0.0636946 0.46 
1491 14.8556 8.40762 0.551067 -0.0118315 0.46 
1492 13.3212 8.72282 0.549525 -0.0108298 0.46 
1493 5.30989 1.38232 0.440813 0.0370067 0.46 
1494 15.6826 19.0351 0.54072 -0.0232726 0.46 
1495 20.2355 17.997 0.479305 -0.0399067 0.46 
1496 24.7313 2.39547 0.534032 0.00760298 0.46 
1497 18.935 6.62858 0.556328 0.0277044 0.46 
1498 24.9736 9.25967 0.550229 0.0153795 0.46 
1499 21.4383 0.549251 0.250587 0.00856499 0.46 
1500 18.2332 16.341 0.52728 -0.0506532 0.46 
1501 19.0493 21.4636 0.228999 -0.0138268 0.46 
1502 15.7377 19.8121 0.598062 -0.0278507 0.46 
1503 0.334288 17.5464 0.492235 0.0646293 0.46 
1504 11.837 6.72653 0.541543 -0.0180408 0.46 
1505 21.7319 14.8711 0.564471 0.00354769 0.46 
1506 2.67095 0.193449 0.252215 0.00834651 0.46 
1507 8.71653 2.50535 0.537921 -0.0655508 0.46 
1508 19.2452 21.8278 0.218572 -0.0138011 0.46 
1509 3.50165 19.881 0.361162 0.0226194 0.46 
1510 18.6745 9.5788 0.551553 0.00519708 0.46 
1511 25.0723 16.0611 0.552333 0.0603303 0.46 
1512 1.35207 0.179592 0.243289 -0.0101195 0.46 
1513 23.1845 16.2497 0.559451 0.0307232 0.46 
1514 9.00969 4.5956 0.515952 -0.0206565 0.46 
1515 5.72769 3.28544 0.50662 -0.0404637 0.46 
1516 21.9639 21.8273 0.178335 -0.000228478 0.46 
1517 7.71234 16.5228 0.503396 0.0183853 0.46 
1518 19.4723 15.345 0.544871 -0.0258133 0.46 
1519 4.66196 17.5197 0.504108 -0.0111816 0.46 
1520 8.39566 3.59917 0.528148 -0.0511897 0.46 
1521 25.7355 14.5876 0.528492 0.0437905 0.46 
1522 21.2884 4.75463 0.540829 0.00227655 0.46 
1523 12.4839 17.142 0.525505 0.0136 0.46 
1524 22.9195 11.359 0.588049 0.0447249 0.46 
1525 16.1603 7.70827 0.55107 -0.00941126 0.46 
1526 8.04887 0.574545 0.128451 0.0322695 0.46 
1527 10.82 16.323 0.520257 0.00525031 0.46 
1528 21.9166 13.5176 0.557819 0.00631182 0.46 
1529 18.8075 12.4718 0.558135 -0.0148879 0.46 
1530 18.0458 17.6366 0.519756 -0.0596052 0.46 
1531 17.4373 6.23978 0.54729 0.0100714 0.46 
1532 14.547 0.893188 0.328115 0.0174786 0.46 
1533 16.7861 5.84703 0.559099 -0.0147577 0.46 
1534 9.5833 5.13079 0.516445 -0.0137487 0.46 
1535 4.25216 8.57536 0.548634 0.0089097 0.46 
1536 5.87248 6.71897 0.52149 -0.00274858 0.46 
1537 2.5502 10.6034 0.546626 0.0173237 0.46 
1538 10.0463 17.2423 0.506128 -0.000846584 0.46 
1539 16.4001 10.3522 0.54395 -0.0107482 0.46 
1540 15.4966 19.4374 0.563401 -0.0100017 0.46 
1541 22.842 12.5576 0.584514 0.0297705 0.46 
1542 3.37316 1.73608 0.421431 -0.0168797 0.46 
1543 25.7216 9.0899 0.546619 0.0167343 0.46 
1544 26.5825 9.30923 0.547694 0.0177791 0.46 
1545 25.8515 0.179094 0.112615 0.0145018 0.46 
1546 0.888096 21.8108 0.219153 0.00323879 0.46 
1547 13.3277 3.35923 0.524674 0.0375489 0.46 
1548 20.5742 9.43646 0.554288 0.0126087 0.46 
1549 21.6868 16.1871 0.55163 -0.00225024 0.46 
1550 25.3982 7.71473 0.53489 0.0267054 0.46 
1551 0.598514 1.4205 0.413589 0.00852171 0.46 
1552 23.7804 0.19426 0.166945 0.0194221 0.46 
1553 23.9393 4.15651 0.529579 0.00494164 0.46 
1554 15.916 11.8425 0.540934 -0.0148287 0.46 
1555 25.7656 9.92465 0.565434 0.019025 0.46 
1556 12.2947 5.20984 0.568412 0.0396488 0.46 
1557 5.23622 0.613514 0.408739 0.0159086 0.46 
1558 2.07237 17.0647 0.489373 -9.00231e-05 0.46 
1559 8.26054 5.88444 0.519845 -0.0196715 0.46 
1560 17.6775 19.1891 0.51577 -0.0207888 0.46 
1561 17.6035 5.0704 0.590369 0.0970253 0.46 
1562 25.6918 7.34618 0.531645 0.0285544 0.46 
1563 7.61815 10.8846 0.538601 0.00638086 0.46 
1564 7.57442 4.87956 0.52034 -0.0327291 0.46 
1565 23.5187 13.4742 0.558154 0.0574812 0.46 
1566 9.4461 4.72508 0.51551 -0.0165871 0.46 
1567 14.1013 15.5122 0.511366 -0.00228014 0.46 
1568 9.31284 12.9561 0.536159 0.00526402 0.46 
1569 11.7424 21.0516 0.374738 -0.0171072 0.46 
1570 17.8785 7.00285 0.549145 0.0150449 0.46 
1571 7.37485 18.9334 0.475983 0.0119484 0.46 
1572 7.97591 11.1164 0.538218 0.00529721 0.46 
1573 18.3426 7.77564 0.54852 0.0138769 0.46 
1574 14.0069 14.7714 0.527024 -0.00374289 0.46 
1575 9.79806 18.8285 0.472582 -0.0105093 0.46 
1576 25.4658 21.0564 0.244298 -0.0115273 0.46 
1577 2.88524 12.6284 0.52831 0.0224311 0.46 
1578 24.9696 21.8142 0.215824 -0.00104977 0.46 
1579 15.8774 0.923286 0.281549 -0.0164566 0.46 
1580 21.7055 11.4794 0.570707 0.0126094 0.46 
1581 8.82988 8.50473 0.547476 -0.00653559 0.46 
1582 19.6072 20.2725 0.385975 0.0064388 0.46 
1583 0.511857 21.0425 0.256907 0.0254191 0.46 
1584 4.69641 11.0511 0.543923 0.0148785 0.46 
1585 15.9424 11.0894 0.542353 -0.0127532 0.46 
1586 18.3876 14.6298 0.542341 -0.0340275 0.46 
1587 17.0054 1.29273 0.328585 -0.0324634 0.46 
1588 10.7788 9.53071 0.546663 -0.00700472 0.46 
1589 13.7663 10.2581 0.544548 -0.00907977 0.46 
1590 8.5671 17.9001 0.488139 -0.0019767 0.46 
1591 13.1595 14.0434 0.535843 -0.00398999 0.46 
1592 20.6432 5.14915 0.536204 -0.00296912 0.46 
1593 24.2909 19.4877 0.363037 0.0346907 0.46 
1594 10.1892 11.3055 0.543303 -0.00311156 0.46 
1595 2.26492 12.1488 0.540252 0.0159173 0.46 
1596 8.24901 17.5775 0.488664 0.00808274 0.46 
1597 16.9936 12.2625 0.544572 -0.0223575 0.46 
1598 9.02431 19.7925 0.455974 0.0121086 0.46 
1599 23.9374 3.39671 0.535457 0.0038503 0.46 
1600 5.11797 14.2235 0.537822 0.0109617 0.46 
1601 27.7128 4.62961 0.523076 0.0286304 0.46 
1602 7.03205 18.334 0.49017 0.0207523 0.46 
1603 1.11889 6.02572 0.517482 0.0127276 0.46 
1604 23.0111 18.8006 0.42881 0.00644061 0.46 
1605 8.45766 1.358 0.585546 -0.0845362 0.46 
1606 6.29525 6.83476 0.52083 -0.00684241 0.46 
1607 19.0774 19.1499 0.442152 -0.0135468 0.46 
1608 15.0639 6.51718 0.563636 -0.0135898 0.46 
1609 0.195274 1.46462 0.416486 -0.00720108 0.46 
1610 16.1943 4.67091 0.565218 -0.0224526 0.46 
1611 6.0169 20.6803 0.268993 0.0157994 0.46 
1612 20.0436 20.2089 0.352768 -0.0766448 0.46 
1613 18.8881 5.1066 0.538515 0.0258735 0.46 
1614 12.0484 17.2221 0.52347 0.010632 0.46 
1615 25.6045 8.66419 0.544353 0.0166995 0.46 
1616 13.7707 1.85626 0.496511 0.0618405 0.46 
1617 20.7409 12.7322 0.568861 0.0023194 0.46 
1618 11.3124 1.34229 0.549191 0.0187676 0.46 
1619 16.7957 11.8768 0.544206 -0.018759 0.46 
1620 10.2446 2.32283 0.533853 0.00177156 0.46 
1621 7.03213 19.8855 0.390072 -0.0129586 0.46 
1622 3.78866 1.68227 0.42748 0.033777 0.46 
1623 20.8548 0.943766 0.324666 0.0250478 0.46 
1624 21.4033 20.7399 0.283441 -0.0307618 0.46 
1625 24.8068 14.4803 0.582091 0.0527918 0.46 
1626 6.00733 11.6869 0.536971 0.0168957 0.46 
1627 5.71609 5.18844 0.519261 -0.0162483 0.46 
1628 19.5207 19.041 0.445626 0.00576744 0.46 
1629 27.8075 2.71126 0.473456 0.000460628 0.46 
1630 10.3699 8.92363 0.545002 -0.00758485 0.46 
1631 5.00698 5.45303 0.516268 -0.000395816 0.46 
1632 6.04763 11.2595 0.537836 0.0161624 0.46 
1633 12.8816 8.70683 0.549731 -0.0108259 0.46 
1634 23.6186 1.422 0.399982 0.0188566 0.46 
1635 2.11081 18.2374 0.483012 -0.00414711 0.46 
1636 11.6711 5.6603 0.540706 -0.061559 0.46 
1637 24.7851 8.39209 0.541874 0.0211048 0.46 
1638 23.5078 4.88384 0.531298 -0.00225629 0.46 
1639 11.5614 3.99048 0.519926 0.0162621 0.46 
1640 11.7389 19.9114 0.439234 0.00374015 0.46 
1641 5.28567 3.2182 0.506416 -0.00612708 0.46 
1642 5.53561 19.5484 0.361263 0.0080647 0.46 
1643 25.0148 1.32071 0.429548 -0.0254391 0.46 
1644 3.05203 5.71224 0.514544 0.00409742 0.46 
1645 4.57136 6.56859 0.526213 0.00572172 0.46 
1646 4.9755 17.8229 0.504104 -0.0111372 0.46 
1647 5.48015 8.91207 0.546261 0.00960303 0.46 
1648 18.9499 2.52872 0.482411 0.0191563 0.46 
1649 14.8006 17.4391 0.533675 0.0299098 0.46 
1650 23.5167 2.60608 0.54468 0.00933902 0.46 
1651 0.545291 15.5991 0.520313 0.0198677 0.46 
1652 6.60321 19.1172 0.454682 -0.00298142 0.46 
1653 22.7878 13.7348 0.55951 0.0148073 0.46 
1654 23.2628 21.8123 0.194675 0.000684136 0.46 
1655 20.1826 10.0721 0.555601 0.00977284 0.46 
1656 26.4102 5.43614 0.526428 0.0334646 0.46 
1657 23.8984 18.7368 0.434139 0.017664 0.46 
1658 16.156 14.1026 0.539722 -0.0191574 0.46 
1659 17.1964 0.917772 0.304802 -0.0183075 0.46 
1660 1.96857 1.04378 0.362887 0.0896396 0.46 
1661 7.50412 19.8656 0.447137 0.0100629 0.46 
1662 26.814 3.91861 0.522528 0.0341062 0.46 
1663 12.6492 7.56597 0.548539 -0.0113778 0.46 
1664 24.2304 6.02654 0.52457 0.0185366 0.46 
1665 14.642 9.53218 0.545785 -0.0104908 0.46 
1666 27.888 10.8005 0.553722 0.0239277 0.46 
1667 1.14511 11.0882 0.548446 0.0181194 0.46 
1668 12.0287 15.2944 0.52485 0.00140776 0.46 
1669 15.078 8.795 0.548782 -0.0112857 0.46 
1670 20.4529 6.30169 0.555452 0.00145756 0.46 
1671 12.7096 15.5736 0.524632 0.00476902 0.46 
1672 27.5968 0.213844 0.245245 -0.0491021 0.46 
1673 26.1978 5.81811 0.526616 0.031447 0.46 
1674 15.0666 7.27992 0.55809 -0.0129376 0.46 
1675 1.7627 16.7715 0.49505 0.00748244 0.46 
1676 2.29268 2.21109 0.500692 0.0521811 0.46 
1677 2.60525 16.5141 0.503877 -0.00541829 0.46 
1678 18.7917 3.62529 0.483927 0.0357296 0.46 
1679 9.79372 10.6389 0.551557 -0.00619565 0.46 
1680 3.17537 14.3848 0.535823 0.0126202 0.46 
1681 11.8687 10.5815 0.550238 -0.0102071 0.46 
1682 16.0113 3.558 0.549768 -0.0189609 0.46 
1683 23.8548 19.4985 0.365269 0.0198382 0.46 
1684 9.96901 18.4049 0.482452 -0.0083676 0.46 
1685 12.6816 2.15751 0.510426 0.046742 0.46 
1686 17.8738 16.0908 0.527398 -0.0524174 0.46 
1687 11.1305 3.93531 0.518143 0.005199 0.46 
1688 19.6945 3.63173 0.501636 0.0259829 0.46 
1689 18.5048 0.191194 0.213122 -0.00681797 0.46 
1690 18.4528 21.0842 0.205666 0.0232239 0.46 
1691 7.99558 5.01829 0.518328 -0.0291274 0.46 
1692 10.178 11.7378 0.540501 -0.00264099 0.46 
1693 19.2593 13.913 0.552389 -0.0188987 0.46 
1694 24.8789 8.83006 0.546972 0.0175759 0.46 
1695 15.4185 17.8826 0.502498 -0.00555387 0.46 
1696 4.92544 8.38531 0.551486 0.00514484 0.46 
1697 0.514157 17.1651 0.494737 0.0488054 0.46 
1698 4.33581 4.8166 0.51351 -0.0173182 0.46 
1699 16.515 0.546667 0.26348 -0.0169975 0.46 
1700 5.70937 10.5787 0.54067 0.0163056 0.46 
1701 22.7767 5.99982 0.551708 -0.000865951 0.46 
1702 15.2372 20.2463 0.46461 -0.00596238 0.46 
1703 3.09302 1.35316 0.390635 0.0228401 0.46 
1704 0.435664 8.95099 0.546354 0.0182191 0.46 
1705 4.07097 19.1873 0.424128 -0.0112742 0.46 
1706 4.35648 17.1974 0.506951 -0.0154721 0.46 
1707 8.55205 5.58635 0.518714 -0.0198685 0.46 
1708 15.2944 8.42673 0.550301 -0.0114632 0.46 
1709 24.1149 18.3473 0.457107 0.0270324 0.46 
1710 4.75812 17.0966 0.504545 -0.0087649 0.46 
1711 3.11223 11.1071 0.544507 0.0189337 0.46 
1712 13.0887 16.668 0.524734 0.0143658 0.46 
1713 19.45 13.0926 0.558473 -0.0104617 0.46 
1714 5.69128 0.607703 0.412372 0.0148571 0.46 
1715 17.0054 6.23028 0.551708 -0.00480868 0.46 
1716 22.4464 7.53046 0.538989 0.0230967 0.46 
1717 0.106933 20.2724 0.394349 0.0499715 0.46 
1718 17.8243 2.89453 0.546139 -0.0265445 0.46 
1719 6.58143 16.8695 0.507515 0.0207759 0.46 
1720 24.3694 12.2529 0.548275 0.00655601 0.46 
1721 4.51019 9.45209 0.544811 0.0105801 0.46 
1722 19.6525 12.2975 0.56214 -0.00150866 0.46 
1723 12.6672 3.69041 0.522233 0.038759 0.46 
1724 14.8514 5.36073 0.564798 -0.0105095 0.46 
1725 11.5798 2.45951 0.5273 0.0170029 0.46 
1726 17.2261 6.61273 0.548322 0.00332159 0.46 
1727 19.4033 20.6703 0.407189 0.0195024 0.46 
1728 0.319886 1.04745 0.38693 -0.0110828 0.46 
1729 16.8378 8.86209 0.54589 -0.00544342 0.46 
1730 13.5237 11.3932 0.542208 -0.00760568 0.46 
1731 26.4519 8.88264 0.546723 0.0186611 0.46 
1732 15.9297 5.79708 0.564659 -0.0177645 0.46 
1733 3.54482 8.83458 0.546724 0.0119761 0.46 
1734 13.0225 17.7902 0.524991 0.0207017 0.46 
1735 5.88232 8.99469 0.545101 0.0122072 0.46 
1736 20.2092 5.14089 0.534669 0.00488173 0.46 
1737 27.0185 20.6736 0.269888 0.0303305 0.46 
1738 20.8465 4.75733 0.539295 0.00306921 0.46 
1739 12.6813 1.39443 0.540104 0.0299221 0.46 
1740 12.3499 13.2673 0.537424 -0.00211599 0.46 
1741 3.76727 14.9761 0.530746 0.00513855 0.46 
1742 7.2559 15.8921 0.515165 0.0207307 0.46 
1743 21.3416 15.5237 0.55737 -0.00101211 0.46 
1744 18.2724 9.77126 0.552684 0.00348089 0.46 
3695 8.163 14.9995 0.508307 0.00529851 0.46 
1746 14.7655 1.25248 0.354776 -0.00310363 0.46 
1747 1.85162 8.48046 0.545806 0.0137091 0.46 
1748 7.72565 20.6826 0.314355 0.00124226 0.46 
1749 17.5948 14.9876 0.533258 -0.0425511 0.46 
1750 11.7691 21.451 0.185757 -0.00195962 0.46 
1751 26.8806 14.5564 0.533298 0.0429743 0.46 
1752 7.41606 13.9312 0.534188 0.0246388 0.46 
1753 23.8192 9.2887 0.551066 0.0215798 0.46 
1754 10.9276 3.52137 0.518284 0.00232079 0.46 
1755 11.8592 14.0002 0.537932 0.00525786 0.46 
1756 25.6975 3.57081 0.53089 0.0389161 0.46 
1757 7.6856 10.0135 0.54077 0.00224249 0.46 
1758 17.0212 19.5889 0.512627 -0.0489224 0.46 
1759 27.3883 1.61599 0.426003 -0.0076477 0.46 
1760 6.29307 5.69108 0.520429 -0.019124 0.46 
1761 18.5968 18.4906 0.481343 -0.057758 0.46 
1762 26.9626 21.436 0.223334 0.0140045 0.46 
1763 2.82539 15.6603 0.518056 0.00187248 0.46 
1764 15.5536 3.53448 0.545534 -0.00897788 0.46 
1765 14.1644 17.9795 0.513462 0.0374684 0.46 
1766 7.38165 18.0733 0.485204 0.0159314 0.46 
1767 18.0777 1.74355 0.411665 0.00544649 0.46 
1768 0.566885 11.7454 0.548332 0.0249643 0.46 
1769 2.58995 2.98486 0.477315 0.00789493 0.46 
1770 15.7491 4.64975 0.563385 -0.017317 0.46 
1771 10.8539 1.30941 0.526876 0.00732136 0.46 
1772 11.8416 8.34023 0.547362 -0.0116824 0.46 
1773 24.5553 18.2993 0.458916 0.0415732 0.46 
1774 16.2117 2.471 0.524856 -0.00452578 0.46 
1775 5.08276 17.4077 0.50293 -0.0125058 0.46 
1776 26.2817 9.62557 0.54706 0.0171811 0.46 
1777 14.8572 2.3895 0.501328 0.0127499 0.46 
1778 7.31956 9.78657 0.542047 0.00358378 0.46 
1779 3.68042 9.25906 0.546085 0.0119466 0.46 
1780 7.63286 19.2415 0.448022 0.049484 0.46 
1781 24.0551 12.5394 0.538057 -0.00605441 0.46 
1782 17.9973 14.8084 0.537543 -0.0393572 0.46 
1783 19.9108 21.4212 0.261294 -0.018216 0.46 
1784 16.8994 4.34554 0.562721 -0.0333403 0.46 
1785 11.5117 8.61151 0.543849 -0.015099 0.46 
1786 6.20253 8.70397 0.546842 0.0144352 0.46 
1787 19.0141 11.1407 0.555445 -0.00272081 0.46 
1788 5.47057 18.8236 0.446858 -0.00477093 0.46 
1789 0.802448 18.3027 0.48676 0.0694809 0.46 
1790 3.05883 21.8074 0.207976 0.00687474 0.46 
1791 4.76595 13.1655 0.528685 0.0181015 0.46 
1792 25.4563 10.2408 0.564265 0.0163342 0.46 
1793 4.23129 5.2347 0.529447 -0.0161583 0.46 
1794 5.60421 7.02788 0.512845 -0.00137835 0.46 
1795 14.8612 1.64773 0.450321 -0.011309 0.46 
1796 3.0113 19.1474 0.49112 -0.0221692 0.46 
1797 21.6936 10.5844 0.559301 0.0146581 0.46 
1798 4.50592 11.7674 0.538638 0.0130697 0.46 
1799 4.7856 0.588284 0.387405 0.0442075 0.46 
1800 9.81397 11.0748 0.544537 -0.00500358 0.46 
1801 20.6654 17.869 0.487911 -0.0270991 0.46 
1802 2.6493 5.87334 0.514972 0.00560779 0.46 
1803 13.8889 12.9187 0.53844 -0.00782908 0.46 
1804 6.99578 6.66408 0.518743 -0.017455 0.46 
1805 6.29242 4.51858 0.52032 -0.0320722 0.46 
1806 14.6355 4.9699 0.560434 -0.00593252 0.46 
1807 11.2446 11.0282 0.547838 -0.00336017 0.46 
1808 15.075 4.99296 0.562294 -0.0107674 0.46 
1809 23.1652 19.8831 0.334973 -0.00372888 0.46 
1810 16.0043 13.7266 0.549393 -0.0192778 0.46 
1811 6.88225 0.962549 0.518548 -0.0973159 0.46 
1812 18.719 2.15851 0.456628 -0.00937934 0.46 
1813 18.0595 0.185588 0.206523 -0.0249256 0.46 
1814 23.4961 3.35874 0.534387 0.000275422 0.46 
1815 15.2618 19.0609 0.535955 0.00813937 0.46 
1816 7.46691 12.6273 0.535234 0.0119332 0.46 
1817 9.22028 10.0562 0.539538 -0.00129261 0.46 
1818 25.4638 2.10852 0.4714 -0.0263583 0.46 
1819 8.68333 6.01248 0.521017 -0.0164228 0.46 
1820 23.8462 17.5971 0.528034 0.0341106 0.46 
1821 13.9824 19.922 0.514611 0.0527441 0.46 
1822 10.512 10.6303 0.550605 -0.00321854 0.46 
1823 12.9112 5.64716 0.573986 0.00878126 0.46 
1824 14.1626 11.7892 0.540814 -0.00871864 0.46 
3685 12.3154 17.5496 0.523687 0.013318 0.46 
1826 22.8267 9.98733 0.555166 0.0276444 0.46 
1827 27.1033 6.58335 0.529976 0.0286858 0.46 
1828 20.9843 8.3645 0.550023 0.0112673 0.46 
1829 23.2784 2.96358 0.536875 0.00350475 0.46 
1830 15.3033 14.4688 0.504478 -0.0195955 0.46 
1831 13.122 14.7894 0.531573 0.000337013 0.46 
1832 19.6852 16.9508 0.523588 -0.0410522 0.46 
1833 9.79525 1.427 0.586965 -0.130585 0.46 
1834 10.5829 21.8223 0.136069 0.00493366 0.46 
1835 14.525 13.3112 0.538262 -0.00929794 0.46 
1836 4.80959 10.3019 0.543329 0.0125365 0.46 
1837 12.234 14.8328 0.537876 -0.00521746 0.46 
1838 10.5598 0.933116 0.4351 -0.052506 0.46 
1839 22.8484 9.52684 0.553419 0.0207688 0.46 
1840 9.78281 16.9139 0.5094 -0.000743434 0.46 
1841 25.4663 18.9296 0.415649 0.080413 0.46 
1842 17.4805 2.09723 0.366227 -0.0183073 0.46 
1843 16.9707 13.0314 0.538024 -0.0372537 0.46 
1844 12.8813 4.09047 0.528652 0.0319007 0.46 
1845 6.94164 16.6048 0.509206 0.0205751 0.46 
1846 20.401 18.7023 0.440653 -0.059571 0.46 
1847 25.5719 14.989 0.561283 0.0598068 0.46 
1848 8.93264 2.13079 0.548637 -0.060278 0.46 
1849 14.0061 16.5027 0.510913 0.0139986 0.46 
1850 18.1374 11.917 0.551821 -0.0139944 0.46 
1851 4.0693 16.8813 0.512925 -0.0167992 0.46 
1852 8.4476 8.28241 0.548191 -0.00230173 0.46 
1853 20.3309 21.3939 0.301268 0.0251097 0.46 
1854 11.2805 18.1332 0.509087 -0.00123707 0.46 
1855 2.52712 6.71486 0.512312 0.00325949 0.46 
1856 1.56833 16.0513 0.507382 0.0109281 0.46 
1857 5.45062 16.7466 0.519566 0.0175068 0.46 
1858 17.924 10.0102 0.548516 -0.00639208 0.46 
1859 1.37736 15.3199 0.521206 0.0127089 0.46 
1860 0.292899 8.52628 0.546154 0.0190035 0.46 
1861 5.61798 11.885 0.536178 0.0188436 0.46 
1862 7.44479 14.7526 0.510895 0.033327 0.46 
1863 24.4086 2.67541 0.547613 0.00221777 0.46 
1864 7.31275 8.0098 0.536358 -0.00551762 0.46 
1865 4.13377 13.6855 0.546598 0.0110363 0.46 
1866 25.4016 9.39012 0.548194 0.0155322 0.46 
1867 2.43409 12.5632 0.529096 0.0169802 0.46 
1868 0.590406 7.03922 0.524521 0.0281328 0.46 
1869 19.2643 18.7199 0.467938 -0.00876051 0.46 
1870 12.6868 10.6101 0.545759 -0.00708699 0.46 
1871 25.2257 10.9678 0.564329 0.0166708 0.46 
1872 20.9636 13.4646 0.561893 0.00283369 0.46 
1873 22.8627 15.1412 0.568937 0.0253009 0.46 
1874 27.1501 0.895591 0.354538 -0.0215846 0.46 
1875 8.49183 4.0056 0.528248 -0.0423275 0.46 
1876 1.75823 6.69113 0.510114 0.0245825 0.46 
1877 0.83354 2.22678 0.447394 0.0107209 0.46 
1878 6.9907 17.477 0.498363 0.0196615 0.46 
1879 10.9745 7.06594 0.546757 -0.0269611 0.46 
1880 26.184 5.05373 0.525665 0.0351089 0.46 
1881 11.205 14.3654 0.534398 0.00496982 0.46 
1882 26.3786 20.3056 0.365098 0.0230515 0.46 
1883 15.4965 6.53849 0.561811 -0.014695 0.46 
1884 6.92575 9.99381 0.541449 0.00742597 0.46 
1885 26.3327 17.2915 0.509563 0.0766093 0.46 
1886 12.5311 13.66 0.537787 -0.00275847 0.46 
1887 1.70908 9.23678 0.547129 0.0151951 0.46 
1888 6.24233 18.0027 0.484605 0.0160802 0.46 
1889 13.9755 7.61229 0.555625 -0.0107398 0.46 
1890 12.8988 2.55669 0.508543 0.0515047 0.46 
1891 12.4594 15.2113 0.526777 0.00188687 0.46 
1892 13.5361 4.52365 0.545578 0.0142741 0.46 
1893 11.3341 7.31983 0.543235 -0.0194219 0.46 
1894 23.6305 15.1646 0.572034 0.0450449 0.46 
1895 24.718 13.9774 0.553878 0.016245 0.46 
1896 7.7526 17.3975 0.497636 0.0100058 0.46 
1897 26.6355 5.81935 0.527236 0.0317454 0.46 
1898 11.9834 11.7205 0.542677 -0.0052817 0.46 
1899 11.9228 13.2506 0.537304 -3.25569e-05 0.46 
1900 1.02524 7.1438 0.539605 0.00215208 0.46 
1901 2.71088 2.14449 0.49728 -1.17392e-05 0.46 
1902 0.947096 21.0425 0.265734 0.0139525 0.46 
3694 17.9533 15.2386 0.53403 -0.0435609 0.46 
1904 20.6056 14.6859 0.557072 -0.00465052 0.46 
1905 20.2816 20.5498 0.341705 -0.0840955 0.46 
1906 10.4416 15.2539 0.524233 0.003001 0.46 
1907 4.28189 14.4284 0.537107 0.00919952 0.46 
1908 4.80513 21.8193 0.214192 0.00786022 0.46 
1909 4.81283 13.9209 0.54268 0.00752384 0.46 
1910 23.2316 9.28024 0.55083 0.0211599 0.46 
1911 6.82793 3.82335 0.516653 -0.0518726 0.46 
1912 22.1074 2.10453 0.345101 -0.0331691 0.46 
1913 25.3005 5.01367 0.522942 0.0292583 0.46 
