ITEM: TIMESTEP
300000
ITEM: NUMBER OF ATOMS
3689
ITEM: BOX BOUNDS pp ff pp
0.0000000000000000e+00 2.8000000000000000e+01
-5.0000000000000000e+00 2.7000000000000000e+01
-1.0000000000000000e+00 1.0000000000000000e+00
ITEM: ATOMS id x y vx vy diameter 
1433 18.4393 12.1172 0.794733 -0.0209394 0.46 
1434 4.24715 12.9406 0.779186 0.023438 0.46 
1435 27.4571 4.97706 0.73188 0.0320596 0.46 
1436 16.6583 13.7229 0.784993 -0.0221337 0.46 
1437 11.3073 16.9035 0.765076 0.0394503 0.46 
1438 27.4044 16.0571 0.777253 0.0242084 0.46 
1439 26.4388 5.3462 0.733754 0.0101518 0.46 
1440 24.6743 1.37906 0.385814 -0.019631 0.46 
1441 24.336 8.82184 0.792675 0.00270704 0.46 
1442 21.2487 11.0436 0.788553 -0.00712568 0.46 
1443 10.6464 21.8369 0.101403 0.0178219 0.46 
1444 0.202967 2.49816 0.53345 0.0127768 0.46 
1445 15.3546 1.00813 0.306944 0.0178327 0.46 
1446 3.57788 11.0958 0.799133 0.0285822 0.46 
1447 25.5799 15.8911 0.780467 0.000184293 0.46 
1448 14.9682 11.4955 0.78703 -0.0128317 0.46 
1449 2.03262 10.9697 0.796109 0.0326271 0.46 
1450 7.69905 12.8615 0.797082 0.0161168 0.46 
1451 13.3237 1.29364 0.361933 -0.0181128 0.46 
1452 7.89038 4.37862 0.674743 0.00798098 0.46 
1453 20.3373 4.07578 0.661932 -0.00793844 0.46 
1454 5.66393 19.5248 0.567868 0.0417463 0.46 
1455 7.72137 2.34946 0.541547 -0.0188362 0.46 
1456 24.2807 6.87049 0.765422 -0.00237644 0.46 
1457 20.8044 7.82551 0.751827 -0.0158369 0.46 
1458 24.9434 13.595 0.792552 0.0130623 0.46 
1459 21.8575 2.09263 0.503909 0.0375129 0.46 
1460 3.9194 10.7848 0.796899 0.0262874 0.46 
1461 7.62302 21.4027 0.259189 0.0185732 0.46 
1462 25.3023 21.4412 0.204074 0.00976777 0.46 
1463 13.2472 5.3483 0.749406 0.00466954 0.46 
1464 4.43786 16.502 0.75094 0.0193738 0.46 
1465 18.2516 13.9503 0.787307 -0.0165805 0.46 
1466 5.33496 11.5009 0.796599 0.0253834 0.46 
1467 26.8065 4.59967 0.709493 -0.00759101 0.46 
1468 26.3813 0.554512 0.225174 0.0148735 0.46 
1469 26.1895 16.3103 0.775162 0.0108457 0.46 
1470 24.8174 1.81578 0.431286 -0.00520218 0.46 
1471 19.2687 0.57112 0.168524 -0.0226203 0.46 
1472 16.9708 18.1712 0.676802 0.0127269 0.46 
1473 0.83099 12.0242 0.793612 0.0114961 0.46 
1474 10.1886 14.0463 0.794753 0.0136751 0.46 
1475 19.7735 16.0718 0.760013 -0.00921545 0.46 
1476 10.7193 13.4753 0.791903 0.0137286 0.46 
1477 19.4755 6.05737 0.7544 -0.0233278 0.46 
1478 2.93857 1.30923 0.331303 0.0158484 0.46 
1479 10.3476 16.282 0.780201 0.0218693 0.46 
1480 17.982 7.83622 0.780705 -0.0140094 0.46 
1481 9.81005 2.28294 0.530965 -0.00148608 0.46 
1482 22.9672 9.54029 0.794445 -0.00165316 0.46 
1483 17.5108 0.910011 0.23363 -0.0177218 0.46 
1484 22.3139 10.4603 0.795352 -0.000792476 0.46 
1485 13.2985 9.54134 0.779551 -0.0156276 0.46 
1486 7.36894 14.5748 0.788873 0.0188907 0.46 
1487 4.33242 8.58135 0.788808 0.0308671 0.46 
1488 17.9711 14.7521 0.776942 -0.0162865 0.46 
1489 14.193 8.4678 0.773111 0.000194283 0.46 
1490 0.45754 19.825 0.475529 -0.00770237 0.46 
1491 21.2696 8.32329 0.798023 -0.00414677 0.46 
1492 20.2197 8.8471 0.800195 -0.016803 0.46 
1493 3.82497 0.957362 0.234682 0.00163604 0.46 
1494 19.1185 18.4411 0.66704 -0.00618339 0.46 
1495 25.6153 17.043 0.743922 0.0117689 0.46 
1496 27.754 2.50082 0.520163 0.0284163 0.46 
1497 25.4165 6.53518 0.76565 -0.00278215 0.46 
1498 3.76345 9.2139 0.79434 0.0316348 0.46 
1499 21.6281 0.532267 0.24194 -0.0163439 0.46 
1500 23.7878 16.5959 0.721577 0.0182967 0.46 
1501 17.3894 21.4499 0.122727 -0.025624 0.46 
1502 17.754 19.4707 0.58079 -0.00823415 0.46 
1503 4.10774 18.1342 0.672303 0.0252202 0.46 
1504 18.2418 6.74818 0.767692 -0.0185227 0.46 
1505 0.600107 14.8404 0.784545 0.0130935 0.46 
1506 0.336682 0.14853 0.0826942 0.00111518 0.46 
1507 9.38029 2.18535 0.538092 -0.0249604 0.46 
1508 16.5629 21.8362 0.0909358 -0.00961948 0.46 
1509 4.40737 19.893 0.497345 0.00601823 0.46 
1510 25.5732 9.30689 0.793665 0.00530536 0.46 
1511 2.67195 16.4297 0.756388 0.0424572 0.46 
1512 26.8912 0.152038 0.105809 0.00052667 0.46 
1513 1.13817 16.2868 0.760023 0.0311856 0.46 
1514 14.0421 4.53201 0.709607 -0.0386498 0.46 
1515 9.54123 3.74498 0.654163 0.00890397 0.46 
1516 21.777 21.406 0.219643 -0.0111314 0.46 
1517 13.073 16.7985 0.761292 0.0135865 0.46 
1518 25.7026 15.1632 0.787676 -0.00458113 0.46 
1519 9.56082 17.2661 0.73868 -0.04363 0.46 
1520 12.1101 3.64216 0.620454 -0.0285942 0.46 
1521 4.11193 14.9559 0.766158 0.025125 0.46 
1522 25.6686 4.20658 0.717196 -0.00788604 0.46 
1523 17.3969 17.3121 0.739689 -0.0103274 0.46 
1524 1.61669 11.1057 0.792681 0.024582 0.46 
1525 22.7673 7.94464 0.786328 0.0147384 0.46 
1526 9.5648 1.23884 0.433511 -0.050415 0.46 
1527 16.2309 16.5455 0.765473 -0.0153218 0.46 
1528 0.37431 13.5487 0.797689 0.00845549 0.46 
1529 25.8353 12.3309 0.797175 0.00789052 0.46 
1530 22.1473 17.7234 0.677088 -0.0170463 0.46 
1531 23.8864 6.87622 0.763779 -0.00704956 0.46 
1532 14.1607 1.00803 0.309164 -0.0493371 0.46 
1533 23.1614 6.40499 0.741498 0.00355088 0.46 
1534 14.3244 4.2477 0.719863 -0.0324157 0.46 
1535 11.0077 8.65529 0.782156 -0.00410001 0.46 
1536 12.6252 7.04107 0.776024 0.00408245 0.46 
1537 9.51173 10.9449 0.790021 0.0106311 0.46 
1538 14.7479 17.4779 0.752481 -0.0138572 0.46 
1539 23.4395 10.6204 0.792841 0.00281538 0.46 
1540 18.0378 19.0678 0.592754 -0.025848 0.46 
1541 1.09618 12.4112 0.792285 0.0172333 0.46 
1542 4.68452 1.79444 0.42152 -0.00919733 0.46 
1543 4.62931 9.41476 0.795929 0.0270806 0.46 
1544 5.49678 9.61592 0.79485 0.0262588 0.46 
1545 23.3012 0.154381 0.0881665 0.00199774 0.46 
1546 26.2767 21.8294 0.0879695 0.0180358 0.46 
1547 17.3543 3.59036 0.673387 0.000673466 0.46 
1548 27.4622 9.01523 0.788459 0.00479498 0.46 
1549 27.9933 16.4783 0.757413 0.0411697 0.46 
1550 4.05536 7.74195 0.775393 0.032216 0.46 
1551 2.57628 1.6875 0.455854 0.0191807 0.46 
1552 21.1717 0.15906 0.103947 -0.00489053 0.46 
1553 0.81022 4.10129 0.706295 0.0103159 0.46 
1554 22.4953 11.9456 0.789707 -0.00209497 0.46 
1555 4.49925 10.163 0.796746 0.0258982 0.46 
1556 17.3535 4.59746 0.699131 -0.00161169 0.46 
1557 4.8194 0.598661 0.20963 0.00504528 0.46 
1558 6.98439 16.9865 0.76961 0.00728779 0.46 
1559 14.7854 6.25384 0.749064 0.0187334 0.46 
1560 19.4211 19.4754 0.597373 -0.00158375 0.46 
1561 22.8651 5.33424 0.757255 0.0120468 0.46 
1562 4.16926 6.96699 0.762433 0.0276376 0.46 
1563 14.746 10.6123 0.788732 -0.00833595 0.46 
1564 13.6075 5.13758 0.747661 -0.0090303 0.46 
1565 1.96021 13.4274 0.794036 0.0223994 0.46 
1566 13.4467 3.95513 0.677954 -0.0137948 0.46 
1567 20.0172 15.6611 0.75841 -0.0128207 0.46 
1568 15.7927 12.9515 0.787902 -0.0150433 0.46 
1569 12.1074 20.6729 0.382709 -0.00237408 0.46 
1570 24.6204 7.17896 0.769814 -0.000277436 0.46 
1571 8.00831 19.4679 0.560211 -0.0105784 0.46 
1572 14.8555 11.0524 0.788048 -0.0105299 0.46 
1573 25.3803 7.79361 0.779661 0.00228749 0.46 
1574 20.4707 14.8906 0.76861 -0.0158797 0.46 
1575 12.7416 19.1295 0.63771 0.00734816 0.46 
1576 24.4911 21.0255 0.29121 0.0114293 0.46 
1577 9.7409 12.8755 0.802786 0.01405 0.46 
1578 22.2319 21.8216 0.106504 -0.00823376 0.46 
1579 17.1719 1.31587 0.382656 0.00243442 0.46 
1580 0.8757 10.9026 0.794108 0.0106974 0.46 
1581 15.3783 8.38459 0.783401 0.000476955 0.46 
1582 18.9732 20.2666 0.522592 -0.0099847 0.46 
1583 27.0538 21.0189 0.308464 0.0214037 0.46 
1584 11.7141 11.2585 0.785404 0.000264349 0.46 
1585 22.9257 11.8982 0.791394 0.00628757 0.46 
1586 24.8336 14.4223 0.774365 0.00962149 0.46 
1587 17.5588 1.30313 0.375165 -0.020997 0.46 
1588 17.9088 9.38749 0.797288 -0.015394 0.46 
1589 20.7589 10.2732 0.79075 -0.00848796 0.46 
1590 11.6971 18.4226 0.684851 0.0323509 0.46 
1591 19.8159 13.8548 0.791965 -0.0111527 0.46 
1592 26.2171 4.96881 0.719514 0.00829485 0.46 
1593 25.6532 19.4422 0.602891 0.0121633 0.46 
1594 17.1446 11.4401 0.792897 -0.00979163 0.46 
1595 9.19188 12.3565 0.795864 0.0194257 0.46 
1596 12.5916 17.6311 0.754255 0.0403088 0.46 
1597 24.1405 12.0282 0.798692 0.00744005 0.46 
1598 10.254 19.5573 0.554722 0.00920995 0.46 
1599 27.1889 2.98621 0.518456 0.0305737 0.46 
1600 12.0454 14.4716 0.785534 0.0149073 0.46 
1601 5.21131 4.91173 0.716647 0.00981439 0.46 
1602 10.8684 18.3903 0.695912 0.0231901 0.46 
1603 7.27419 6.18589 0.756223 0.0181438 0.46 
1604 25.1878 19.0212 0.66599 0.00629351 0.46 
1605 10.0049 1.96134 0.486001 -0.0200344 0.46 
1606 13.0634 7.296 0.774731 -0.00212345 0.46 
1607 22.4974 18.719 0.640128 -0.01192 0.46 
1608 21.0234 6.62174 0.764711 -0.0244391 0.46 
1609 2.15121 1.65784 0.457058 0.0345588 0.46 
1610 21.6128 5.10563 0.737843 0.00983389 0.46 
1611 3.6626 21.0515 0.258054 -0.0127997 0.46 
1612 18.4144 20.677 0.372866 -0.0328233 0.46 
1613 24.0637 5.24031 0.749771 -0.00438699 0.46 
1614 16.9812 17.3795 0.740879 0.00722072 0.46 
1615 4.47824 8.99817 0.793309 0.0290658 0.46 
1616 15.0163 1.93396 0.479296 0.00302987 0.46 
1617 27.4418 12.3045 0.79292 0.00599266 0.46 
1618 11.5417 1.32051 0.340161 0.021566 0.46 
1619 24.3103 11.6481 0.79415 0.00422926 0.46 
1620 11.9444 2.08698 0.467637 -0.0364092 0.46 
1621 7.41094 19.7943 0.52112 -0.0183588 0.46 
1622 5.62482 2.2161 0.53231 -0.00359241 0.46 
1623 21.5037 0.902647 0.305747 -0.0187299 0.46 
1624 22.0125 20.1303 0.452473 -0.0262528 0.46 
1625 3.89549 14.1782 0.779992 0.036302 0.46 
1626 13.1301 11.8143 0.78256 -0.0110612 0.46 
1627 11.8186 5.58154 0.762469 -0.0231717 0.46 
1628 21.71 19.2695 0.612503 0.00204271 0.46 
1629 3.28541 3.2051 0.622863 0.00214066 0.46 
1630 17.3931 8.75999 0.792017 -0.00830552 0.46 
1631 11.1746 5.87313 0.75965 -0.0175639 0.46 
1632 13.0037 11.4037 0.782392 -0.010612 0.46 
1633 19.7881 8.78971 0.798302 -0.0104618 0.46 
1634 25.4771 1.41508 0.360289 -0.00160107 0.46 
1635 6.28161 17.8286 0.727 0.0187542 0.46 
1636 17.7225 5.30606 0.748724 -0.0150538 0.46 
1637 3.90133 8.48381 0.788389 0.0331654 0.46 
1638 0.347714 4.35408 0.734042 -0.00171188 0.46 
1639 15.445 3.68806 0.658432 0.0135058 0.46 
1640 9.52964 20.724 0.379053 0.014202 0.46 
1641 8.53938 3.4886 0.610547 0.0119955 0.46 
1642 8.10253 19.0442 0.610775 -0.00573794 0.46 
1643 27.1624 1.72108 0.459834 0.0220721 0.46 
1644 8.88659 6.2463 0.750789 0.00957156 0.46 
1645 10.9191 6.89178 0.765457 -0.0114962 0.46 
1646 9.75465 17.6025 0.719844 -0.0174278 0.46 
1647 12.5803 9.11899 0.780497 -0.0140489 0.46 
1648 19.7773 1.78722 0.462941 0.00299276 0.46 
1649 19.6128 17.2924 0.701932 -0.00241505 0.46 
1650 25.9513 2.62531 0.516622 0.00381179 0.46 
1651 6.67291 15.4612 0.766135 0.00818085 0.46 
1652 8.51898 19.0299 0.607661 -0.00936878 0.46 
1653 1.13232 13.6074 0.793526 0.0170961 0.46 
1654 20.956 21.8342 0.0999174 0.00428472 0.46 
1655 27.1484 9.65975 0.791937 0.00628655 0.46 
1656 4.37972 5.80923 0.736995 0.0147321 0.46 
1657 26.8447 18.6912 0.661189 0.0450469 0.46 
1658 22.2297 14.2185 0.789265 -0.00393996 0.46 
1659 14.4485 0.599699 0.195262 0.0104346 0.46 
1660 2.15967 0.898475 0.28775 0.0148539 0.46 
1661 6.73898 20.2222 0.510543 0.0215571 0.46 
1662 3.81773 4.13227 0.694662 0.0109975 0.46 
1663 19.5286 7.98827 0.792562 -0.0115748 0.46 
1664 2.36045 6.14975 0.763822 0.041082 0.46 
1665 21.5974 9.50497 0.795086 0.00228609 0.46 
1666 6.74928 11.0114 0.793885 0.029824 0.46 
1667 8.01536 11.3446 0.798691 0.0114619 0.46 
1668 17.8123 15.1783 0.777803 -0.0149198 0.46 
1669 21.9072 8.79125 0.789186 0.00582778 0.46 
1670 27.1804 6.23961 0.75643 0.0042349 0.46 
1671 18.4688 15.4267 0.76748 -0.00643144 0.46 
1672 25.0264 0.173639 0.0936553 0.00740046 0.46 
1673 3.94643 5.72757 0.737714 0.0171557 0.46 
1674 21.6486 7.18614 0.758213 0.0159984 0.46 
1675 7.1937 16.5889 0.777738 0.00858819 0.46 
1676 5.12977 2.61687 0.564783 -0.00142241 0.46 
1677 8.34425 16.2478 0.781515 0.0037665 0.46 
1678 22.7813 3.79981 0.667884 0.0164492 0.46 
1679 16.5862 10.4176 0.797123 -0.00954361 0.46 
1680 9.66015 14.4531 0.795741 0.017874 0.46 
1681 18.8674 10.6212 0.795158 -0.0226899 0.46 
1682 20.6987 3.89843 0.647092 -0.027735 0.46 
1683 25.196 19.4249 0.618403 0.00994498 0.46 
1684 13.7503 18.6782 0.657826 0.00687869 0.46 
1685 13.9222 2.03453 0.443433 -0.0166346 0.46 
1686 24.2196 15.8599 0.786991 0.0245695 0.46 
1687 15.3694 4.08858 0.703335 0.0240112 0.46 
1688 23.1158 3.54095 0.642109 0.0087667 0.46 
1689 15.6983 0.171013 0.085238 0.00970036 0.46 
1690 17.5269 21.044 0.328748 -0.0168193 0.46 
1691 14.0083 5.34592 0.738559 -0.0151986 0.46 
1692 16.9343 12.218 0.794466 -0.0170123 0.46 
1693 25.7544 13.9206 0.795403 0.0166797 0.46 
1694 3.60551 8.7907 0.790315 0.0337201 0.46 
1695 20.3901 17.2631 0.694313 -0.0207646 0.46 
1696 11.7893 8.66154 0.779729 -0.00826243 0.46 
1697 5.32305 17.0882 0.750843 0.0194761 0.46 
1698 10.4907 5.38682 0.751982 0.00174581 0.46 
1699 16.1797 0.563283 0.210003 0.0227954 0.46 
1700 12.4227 10.5146 0.786726 -0.00701388 0.46 
1701 0.627732 5.68514 0.752296 0.0292613 0.46 
1702 16.7898 19.8033 0.470222 0.000414214 0.46 
1703 3.83637 1.36262 0.344287 0.00531876 0.46 
1704 7.28409 8.87276 0.785477 0.0245934 0.46 
1705 6.45683 18.6185 0.661546 0.0042797 0.46 
1706 9.19133 17.1477 0.706136 0.0207136 0.46 
1707 14.8891 5.67755 0.743018 -0.00162407 0.46 
1708 21.7086 8.37796 0.793014 0.00813236 0.46 
1709 27.1589 18.3567 0.679069 0.0564318 0.46 
1710 9.93757 17.0797 0.768695 0.00876334 0.46 
1711 10.1181 11.4348 0.788567 0.00834064 0.46 
1712 18.3149 16.5831 0.764191 -0.00881056 0.46 
1713 26.1725 13.0345 0.797997 0.00232938 0.46 
1714 5.29233 0.527494 0.168669 0.0181905 0.46 
1715 23.4724 6.65626 0.759235 -0.0126739 0.46 
1716 1.26246 7.5722 0.766 0.0221424 0.46 
1717 0.12914 20.2127 0.464163 0.0174993 0.46 
1718 20.3648 2.55668 0.530556 0.00914507 0.46 
1719 12.1999 16.8451 0.763613 0.0376213 0.46 
1720 2.99409 12.1981 0.795379 0.0334731 0.46 
1721 11.4994 9.77002 0.78288 -0.00685927 0.46 
1722 26.6148 11.9296 0.792608 0.00193486 0.46 
1723 16.2636 3.61624 0.644419 0.00580961 0.46 
1724 20.4911 4.99059 0.715024 -0.0430578 0.46 
1725 13.1581 2.02733 0.439964 -0.0136609 0.46 
1726 23.809 7.34333 0.770138 -0.00935032 0.46 
1727 18.8699 20.6596 0.352602 -0.0130572 0.46 
1728 0.454887 0.947989 0.308282 0.00864447 0.46 
1729 23.517 9.06671 0.793539 -0.00209349 0.46 
1730 20.5845 11.4095 0.788489 -0.0110857 0.46 
1731 5.34087 9.21036 0.796686 0.0220657 0.46 
1732 22.3294 6.42479 0.74377 0.0203198 0.46 
1733 10.7012 9.25248 0.786169 0.00109804 0.46 
1734 17.701 17.876 0.703278 0.00142368 0.46 
1735 12.9389 8.87836 0.77696 -0.016054 0.46 
1736 25.8157 5.00004 0.71185 -0.0282344 0.46 
1737 26.2257 20.6155 0.381896 0.0163056 0.46 
1738 25.2624 4.26082 0.709061 -0.0210398 0.46 
1739 12.4221 1.28551 0.319045 0.000551896 0.46 
1740 19.2621 13.362 0.790328 -0.0134945 0.46 
1741 10.3251 14.7536 0.79072 0.0222586 0.46 
1742 13.1994 16.0542 0.764647 0.000451796 0.46 
1743 0.411615 15.3184 0.775006 0.0213682 0.46 
1744 25.2779 9.58576 0.791376 0.0025487 0.46 
3695 14.5286 15.508 0.773116 -0.00506466 0.46 
1746 14.9131 1.45179 0.37397 0.0325711 0.46 
1747 8.91845 8.95837 0.785354 0.0148783 0.46 
1748 6.56394 20.6194 0.441281 0.0215297 0.46 
1749 24.0966 14.7585 0.779707 0.00713413 0.46 
1750 9.72738 21.4704 0.19745 0.0201877 0.46 
1751 5.42047 14.4907 0.791396 0.00665544 0.46 
1752 14.2628 13.6752 0.779468 -0.0173265 0.46 
1753 2.58385 8.81932 0.78966 0.0361121 0.46 
1754 14.6118 3.5091 0.658201 -0.0618426 0.46 
1755 18.6797 13.9513 0.790171 -0.0176946 0.46 
1756 2.0888 3.75639 0.665965 0.0160052 0.46 
1757 14.9485 9.86494 0.788537 -0.00597403 0.46 
1758 16.099 20.2373 0.413343 0.0267462 0.46 
1759 2.11562 2.05229 0.523091 0.0493621 0.46 
1760 12.453 6.09105 0.754544 -0.00825814 0.46 
1761 22.2463 18.424 0.636988 -0.00154504 0.46 
1762 25.7191 21.4273 0.185354 0.00600174 0.46 
1763 9.04232 15.7271 0.780131 0.0120705 0.46 
1764 19.9295 3.39526 0.618621 -0.017374 0.46 
1765 17.731 18.2997 0.6557 0.0103552 0.46 
1766 10.1063 18.7437 0.645795 -0.0208604 0.46 
1767 18.5963 1.56763 0.409352 -0.0431503 0.46 
1768 7.42612 11.9271 0.804006 0.0279852 0.46 
1769 6.37246 3.48179 0.650706 0.0248422 0.46 
1770 21.2144 4.93431 0.732743 -0.00937802 0.46 
1771 12.7138 1.66312 0.373488 0.00461977 0.46 
1772 18.4072 8.02811 0.782738 -0.0187575 0.46 
1773 0.215333 18.1769 0.688863 0.0393883 0.46 
1774 18.4618 2.38463 0.523657 -0.0607279 0.46 
1775 10.1545 17.4176 0.741016 0.01418 0.46 
1776 5.20325 9.93491 0.794749 0.0257837 0.46 
1777 17.1146 2.49248 0.57902 -0.00118052 0.46 
1778 14.5327 9.74324 0.787089 -0.00586329 0.46 
1779 10.4122 9.56997 0.785463 0.00242293 0.46 
1780 9.69155 19.1366 0.583603 -0.00462061 0.46 
1781 2.62108 12.4086 0.794615 0.0270936 0.46 
1782 24.5019 14.7081 0.782196 0.0227771 0.46 
1783 19.928 21.0994 0.237452 -0.0142968 0.46 
1784 21.9469 4.7895 0.719209 0.035589 0.46 
1785 18.4644 8.47234 0.7925 -0.0215115 0.46 
1786 13.2477 9.13773 0.772074 -0.0133275 0.46 
1787 26.1595 10.8317 0.791427 0.00570854 0.46 
1788 8.16893 18.6226 0.659314 0.00591334 0.46 
1789 5.0288 17.9589 0.718186 0.0231659 0.46 
1790 0.369916 21.8495 0.0701708 -0.0142793 0.46 
1791 11.7854 13.3077 0.782939 0.010759 0.46 
1792 4.21085 10.4759 0.796517 0.0263769 0.46 
1793 10.5137 6.13605 0.760467 -0.00558357 0.46 
1794 12.3562 7.33273 0.767597 -0.00591308 0.46 
1795 15.7831 1.83864 0.484175 0.0276644 0.46 
1796 4.67268 19.5252 0.554706 0.0166813 0.46 
1797 0.61088 9.76581 0.789522 0.00997303 0.46 
1798 11.4325 11.6713 0.787305 0.00232988 0.46 
1799 6.92997 0.989695 0.281169 -0.00365127 0.46 
1800 16.75 11.2917 0.79495 -0.0127512 0.46 
1801 26.0368 17.0592 0.743799 0.0145335 0.46 
1802 8.45972 6.26147 0.75432 0.0156166 0.46 
1803 20.7786 12.9293 0.789123 -0.00896647 0.46 
1804 14.0737 6.56815 0.758158 -0.0141143 0.46 
1805 12.0991 4.83186 0.74189 -0.0376095 0.46 
1806 20.0622 4.65971 0.684137 -0.0366017 0.46 
1807 18.2327 11.215 0.79217 -0.0250502 0.46 
1808 20.806 4.74252 0.72377 -0.0320092 0.46 
1809 24.755 19.4213 0.627831 0.0149226 0.46 
1810 22.4714 13.8568 0.789622 -0.00312303 0.46 
1811 7.33258 0.953419 0.268923 0.021134 0.46 
1812 18.9441 1.4633 0.414202 -0.02345 0.46 
1813 15.2579 0.174774 0.0858057 0.00703636 0.46 
1814 26.3075 2.99862 0.539614 0.0160936 0.46 
1815 18.6868 18.6521 0.648551 0.00154492 0.46 
1816 14.501 12.5534 0.786982 -0.0142247 0.46 
1817 16.1782 10.2692 0.794856 -0.00891165 0.46 
1818 0.643276 2.49523 0.538378 0.0113768 0.46 
1819 15.1386 6.0749 0.739331 0.00623809 0.46 
1820 27.7666 17.6688 0.703295 0.0576763 0.46 
1821 16.5216 19.389 0.558138 0.0110131 0.46 
1822 17.3945 10.7424 0.803366 -0.00915713 0.46 
1823 18.5507 5.17589 0.730571 -0.0195921 0.46 
1824 21.2119 11.8146 0.787958 -0.00843636 0.46 
1825 1.27719 0.159147 0.101105 0.00705356 0.46 
1826 1.94004 9.84357 0.801225 0.0347259 0.46 
1827 5.64515 6.92249 0.753602 0.0140751 0.46 
1828 27.7238 7.89017 0.775268 0.0213518 0.46 
1829 25.0234 2.6156 0.505737 -0.000669943 0.46 
1830 21.6789 15.0069 0.77925 -0.00146354 0.46 
1831 19.7348 14.6077 0.771535 -0.020724 0.46 
1832 25.7407 16.2765 0.778596 0.00675562 0.46 
1833 11.1159 1.78839 0.441199 -0.00150999 0.46 
1834 7.94918 21.7998 0.103428 -0.0152543 0.46 
1835 21.3475 13.4614 0.791424 -0.00931613 0.46 
1836 11.6763 10.5288 0.786638 -0.0034728 0.46 
1837 18.6742 15.012 0.769981 -0.0105039 0.46 
1838 9.94005 0.936223 0.327485 0.00419184 0.46 
1839 2.21028 9.52851 0.795954 0.0335025 0.46 
1840 15.0083 17.0895 0.760796 -0.020536 0.46 
1841 27.4205 18.9957 0.624953 0.049989 0.46 
1842 17.8294 1.64292 0.420994 -0.0552315 0.46 
1843 23.8459 13.2048 0.790497 0.00413578 0.46 
1844 17.7307 3.92037 0.681798 -0.0110356 0.46 
1845 12.4429 16.4427 0.752577 0.0251883 0.46 
1846 23.9521 18.2209 0.692684 0.0178048 0.46 
1847 3.81756 15.3797 0.76967 0.0457948 0.46 
1848 8.24199 1.7221 0.466548 -0.00825834 0.46 
1849 19.5192 16.4776 0.768879 -0.00657674 0.46 
1850 25.1158 11.5084 0.78819 -0.00210677 0.46 
1851 9.26206 16.7586 0.782539 0.0182735 0.46 
1852 14.7751 7.89404 0.776113 0.00990241 0.46 
1853 18.2726 21.4687 0.139023 -0.0190368 0.46 
1854 15.8096 18.3211 0.685032 0.000152881 0.46 
1855 9.37702 7.02401 0.766794 0.00917856 0.46 
1856 7.35685 15.7397 0.766289 0.019148 0.46 
1857 10.3867 17.021 0.763192 0.019229 0.46 
1858 24.925 9.40714 0.790595 0.00416754 0.46 
1859 7.85368 15.5386 0.782005 0.0107112 0.46 
1860 6.99595 8.53055 0.785617 0.0255091 0.46 
1861 12.4127 12.0742 0.783849 -0.00244297 0.46 
1862 14.2115 14.4916 0.775954 -0.0164905 0.46 
1863 26.8533 2.60392 0.52721 0.0136791 0.46 
1864 14.0007 8.09333 0.776158 -0.00297493 0.46 
1865 11.0378 13.7217 0.789124 0.0158381 0.46 
1866 4.3543 9.73449 0.795858 0.0274968 0.46 
1867 9.34464 12.741 0.800719 0.0208966 0.46 
1868 7.14372 7.70745 0.771908 0.0273306 0.46 
1869 23.1094 18.1783 0.671961 0.0186813 0.46 
1870 19.6323 10.617 0.792993 -0.018938 0.46 
1871 3.99127 11.1938 0.799837 0.0254788 0.46 
1872 27.65 13.4683 0.798223 0.0097926 0.46 
1873 1.68856 15.0567 0.77157 0.0272714 0.46 
1874 27.5873 0.929032 0.281984 -0.00394017 0.46 
1875 12.6366 4.08053 0.671503 -0.0202745 0.46 
1876 8.49648 7.02272 0.767926 0.0175449 0.46 
1877 3.73761 2.52939 0.584532 0.00945983 0.46 
1878 11.3223 17.6505 0.733726 0.0318807 0.46 
1879 17.4889 6.72816 0.767927 -0.0109852 0.46 
1880 4.1618 5.38415 0.728427 0.0122827 0.46 
1881 17.8177 13.9923 0.784582 -0.0184504 0.46 
1882 26.4796 20.228 0.434554 0.0267541 0.46 
1883 21.8098 6.82029 0.761645 0.0191935 0.46 
1884 14.2195 10.0535 0.789273 -0.00554538 0.46 
1885 3.105 17.7905 0.70303 0.0585069 0.46 
1886 19.3801 13.7917 0.790681 -0.011627 0.46 
1887 8.55157 9.74121 0.786 0.0200956 0.46 
1888 9.7435 18.2855 0.700206 0.0016227 0.46 
1889 20.0061 7.68228 0.760227 -0.0251072 0.46 
1890 14.8717 2.34038 0.495639 -0.022945 0.46 
1891 18.2276 15.0991 0.776481 -0.0149776 0.46 
1892 19.2229 4.80554 0.717369 -0.031088 0.46 
1893 17.8782 6.96674 0.770468 -0.0143257 0.46 
1894 2.53576 14.9045 0.773123 0.0351028 0.46 
1895 3.48277 14.1168 0.780155 0.0430606 0.46 
1896 12.1798 17.66 0.748003 0.0355621 0.46 
1897 4.88542 5.99964 0.73697 0.0131377 0.46 
1898 18.9965 11.5798 0.791688 -0.0209855 0.46 
1899 18.8103 13.2903 0.788779 -0.014687 0.46 
1900 7.55194 7.57897 0.771573 0.0230162 0.46 
1901 5.99386 3.04101 0.632379 0.00162516 0.46 
1902 27.4768 21.0147 0.310001 0.0187674 0.46 
3694 24.3172 15.1147 0.766005 0.018926 0.46 
1904 27.2107 14.5426 0.788937 0.0127774 0.46 
1905 19.6852 20.7494 0.334285 -0.0223958 0.46 
